Time,State,Progress,Total,Trump Share,Trump Vote,Biden Share,Biden Vote,Other Share,Other Vote,Adjusted Progress,Biden Projection,Trump Projection
2020-11-05 10:52:28.864410,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 11:22:29.041940,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 11:52:29.186225,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 12:22:29.322993,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 12:39:32.892565,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 12:40:01.585791,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 12:50:01.716455,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 13:12:21.959953,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 13:22:22.154896,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 13:32:22.310973,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 13:42:22.547296,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 13:52:22.778438,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 14:02:22.970221,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 14:12:22.815168,AZ,0.88,2910053,0.48141769239254406,1400951,0.5049189825752315,1469341,0.0136633250322245,39761,0.7978832260216694,,
2020-11-05 14:22:22.917789,AZ,0.88,2911989,0.4813915849270035,1401807,0.5049407810263019,1470382,0.013667634046694544,39800,0.7984140417578701,,
2020-11-05 14:32:23.096044,AZ,0.88,2911989,0.4813915849270035,1401807,0.5049407810263019,1470382,0.013667634046694544,39800,0.7984140417578701,,
2020-11-05 14:42:25.053656,AZ,0.88,2911989,0.4813915849270035,1401807,0.5049407810263019,1470382,0.013667634046694544,39800,0.7984140417578701,,
2020-11-05 14:52:25.220653,AZ,0.88,2912812,0.4814697961969396,1402431,0.5048592219477261,1470560,0.013670981855334295,39821,0.7986396932820917,,
2020-11-05 15:02:25.404796,AZ,0.88,2912812,0.4814697961969396,1402431,0.5048592219477261,1470560,0.013670981855334295,39821,0.7986396932820917,,
2020-11-05 15:12:25.557458,AZ,0.88,2912812,0.4814697961969396,1402431,0.5048592219477261,1470560,0.013670981855334295,39821,0.7986396932820917,,
2020-11-05 15:22:25.724778,AZ,0.88,2912812,0.4814697961969396,1402431,0.5048592219477261,1470560,0.013670981855334295,39821,0.7986396932820917,,
2020-11-05 15:32:25.890931,AZ,0.88,2912812,0.4814697961969396,1402431,0.5048592219477261,1470560,0.013670981855334295,39821,0.7986396932820917,,
2020-11-05 15:42:26.069794,AZ,0.88,2912812,0.4814697961969396,1402431,0.5048592219477261,1470560,0.013670981855334295,39821,0.7986396932820917,,
2020-11-05 15:52:26.237140,AZ,0.88,2913997,0.4815097613346891,1403118,0.5048131484006332,1471024,0.013677090264677692,39855,0.7989645985751691,,
2020-11-05 16:02:26.382638,AZ,0.88,2913997,0.4815097613346891,1403118,0.5048131484006332,1471024,0.013677090264677692,39855,0.7989645985751691,,
2020-11-05 16:12:26.535769,AZ,0.88,2913997,0.4815097613346891,1403118,0.5048131484006332,1471024,0.013677090264677692,39855,0.7989645985751691,,
2020-11-05 16:22:26.840381,AZ,0.88,2913997,0.4815097613346891,1403118,0.5048131484006332,1471024,0.013677090264677692,39855,0.7989645985751691,,
2020-11-05 16:32:27.083450,AZ,0.88,2913997,0.4815097613346891,1403118,0.5048131484006332,1471024,0.013677090264677692,39855,0.7989645985751691,,
2020-11-05 16:42:27.253154,AZ,0.88,2913997,0.4815097613346891,1403118,0.5048131484006332,1471024,0.013677090264677692,39855,0.7989645985751691,,
2020-11-05 16:52:27.404430,AZ,0.88,2913997,0.4815097613346891,1403118,0.5048131484006332,1471024,0.013677090264677692,39855,0.7989645985751691,,
2020-11-05 17:02:27.590227,AZ,0.88,2913997,0.4815097613346891,1403118,0.5048131484006332,1471024,0.013677090264677692,39855,0.7989645985751691,,
2020-11-05 17:12:27.967104,AZ,0.88,2913997,0.4815097613346891,1403118,0.5048131484006332,1471024,0.013677090264677692,39855,0.7989645985751691,,
2020-11-05 17:42:44.547856,AZ,0.88,2913997,0.4815097613346891,1403118,0.5048131484006332,1471024,0.013677090264677692,39855,0.7989645985751691,,
2020-11-05 17:52:44.683726,AZ,0.88,2913997,0.4815097613346891,1403118,0.5048131484006332,1471024,0.013677090264677692,39855,0.7989645985751691,,
2020-11-05 18:02:44.829735,AZ,0.88,2918222,0.4814842736433349,1405078,0.5048197155665333,1473176,0.0136960107901318,39968,0.8001230161812889,,
2020-11-05 18:05:40.843692,AZ,0.88,2918222,0.4814842736433349,1405078,0.5048197155665333,1473176,0.0136960107901318,39968,0.8001230161812889,,
2020-11-05 18:15:41.042527,AZ,0.89,2926207,0.4820236572463944,1410501,0.5042978845994148,1475680,0.013678458154190732,40026,0.8023123569114347,,
2020-11-05 18:16:53.544687,AZ,0.89,2926207,0.4820236572463944,1410501,0.5042978845994148,1475680,0.013678458154190732,40026,0.8023123569114347,,
2020-11-05 18:26:53.670685,AZ,0.89,2926207,0.4820236572463944,1410501,0.5042978845994148,1475680,0.013678458154190732,40026,0.8023123569114347,,
2020-11-05 18:36:53.805545,AZ,0.89,2926207,0.4820236572463944,1410501,0.5042978845994148,1475680,0.013678458154190732,40026,0.8023123569114347,,
2020-11-05 18:46:53.978068,AZ,0.89,2926207,0.4820236572463944,1410501,0.5042978845994148,1475680,0.013678458154190732,40026,0.8023123569114347,,
2020-11-05 18:56:54.100072,AZ,0.89,2926207,0.4820236572463944,1410501,0.5042978845994148,1475680,0.013678458154190732,40026,0.8023123569114347,,
