,Unnamed: 0,year_2020,county_fips,totalvotes_2020,party_2020,county_name_2020,state_2020,state_po_2020,candidatevotes_2020,voteShare_2020,year_2016,totalvotes_2016,party_2016,county_name_2016,state_2016,state_po_2016,candidatevotes_2016,voteShare_2016,DELTA,CLUSTER
258,258,2020,27003.0,211132,DEMOCRAT,ANOKA,MINNESOTA,MN,100893,0.4778669268514484,2016,185758,DEMOCRAT,ANOKA,MINNESOTA,MN,75500,0.4064427911583889,7.142413569305949,10
259,259,2020,27005.0,19401,DEMOCRAT,BECKER,MINNESOTA,MN,6589,0.3396216689861347,2016,17222,DEMOCRAT,BECKER,MINNESOTA,MN,5208,0.302403901985832,3.721776700030266,3
260,260,2020,27007.0,24189,DEMOCRAT,BELTRAMI,MINNESOTA,MN,11426,0.4723634709992145,2016,21564,DEMOCRAT,BELTRAMI,MINNESOTA,MN,8688,0.4028937117417919,6.94697592574226,10
261,261,2020,27009.0,22260,DEMOCRAT,BENTON,MINNESOTA,MN,7280,0.3270440251572327,2016,20058,DEMOCRAT,BENTON,MINNESOTA,MN,5640,0.2811845647621896,4.585946039504302,6
262,262,2020,27011.0,2974,DEMOCRAT,BIG STONE,MINNESOTA,MN,1053,0.3540685944855413,2016,2755,DEMOCRAT,BIG STONE,MINNESOTA,MN,921,0.3343012704174228,1.9767324068118488,0
263,263,2020,27013.0,36051,DEMOCRAT,BLUE EARTH,MINNESOTA,MN,18330,0.5084463676458351,2016,33593,DEMOCRAT,BLUE EARTH,MINNESOTA,MN,14428,0.4294942398714018,7.895212777443328,13
264,264,2020,27015.0,14635,DEMOCRAT,BROWN,MINNESOTA,MN,4753,0.3247693884523402,2016,13779,DEMOCRAT,BROWN,MINNESOTA,MN,3763,0.2730967414181,5.167264703424024,8
265,265,2020,27017.0,20369,DEMOCRAT,CARLTON,MINNESOTA,MN,10098,0.4957533506799548,2016,18211,DEMOCRAT,CARLTON,MINNESOTA,MN,8460,0.464554390203723,3.119896047623183,3
266,266,2020,27019.0,66361,DEMOCRAT,CARVER,MINNESOTA,MN,30774,0.4637362306173807,2016,55696,DEMOCRAT,CARVER,MINNESOTA,MN,21508,0.3861677678827923,7.756846273458839,13
267,267,2020,27021.0,18289,DEMOCRAT,CASS,MINNESOTA,MN,6342,0.3467658155175241,2016,15999,DEMOCRAT,CASS,MINNESOTA,MN,4949,0.3093318332395774,3.74339822779467,3
268,268,2020,27023.0,6611,DEMOCRAT,CHIPPEWA,MINNESOTA,MN,2226,0.3367115413704432,2016,6222,DEMOCRAT,CHIPPEWA,MINNESOTA,MN,1978,0.3179042108646737,1.880733050576944,0
269,269,2020,27025.0,34570,DEMOCRAT,CHISAGO,MINNESOTA,MN,11806,0.3415099797512294,2016,30228,DEMOCRAT,CHISAGO,MINNESOTA,MN,9278,0.3069339685060209,3.457601124520848,3
270,270,2020,27027.0,32239,DEMOCRAT,CLAY,MINNESOTA,MN,16357,0.5073668538106021,2016,29398,DEMOCRAT,CLAY,MINNESOTA,MN,12971,0.4412204911898769,6.614636262072521,11
271,271,2020,27029.0,4708,DEMOCRAT,CLEARWATER,MINNESOTA,MN,1260,0.2676295666949873,2016,4245,DEMOCRAT,CLEARWATER,MINNESOTA,MN,1100,0.2591283863368669,0.8501180358120364,4
272,272,2020,27031.0,3806,DEMOCRAT,COOK,MINNESOTA,MN,2496,0.6558066211245402,2016,3395,DEMOCRAT,COOK,MINNESOTA,MN,1912,0.563181148748159,9.26254723763812,15
273,273,2020,27033.0,6107,DEMOCRAT,COTTONWOOD,MINNESOTA,MN,1834,0.3003111183887342,2016,5721,DEMOCRAT,COTTONWOOD,MINNESOTA,MN,1678,0.2933053661947212,0.700575219401306,4
274,274,2020,27035.0,40173,DEMOCRAT,CROW WING,MINNESOTA,MN,13726,0.3416722674433077,2016,35842,DEMOCRAT,CROW WING,MINNESOTA,MN,10982,0.3064003124825623,3.527195496074537,3
275,275,2020,27037.0,262259,DEMOCRAT,DAKOTA,MINNESOTA,MN,146155,0.5572926000632962,2016,231440,DEMOCRAT,DAKOTA,MINNESOTA,MN,110483,0.4773721050812305,7.99204949820656,13
276,276,2020,27039.0,12187,DEMOCRAT,DODGE,MINNESOTA,MN,4079,0.3347009108065972,2016,10654,DEMOCRAT,DODGE,MINNESOTA,MN,3102,0.2911582504223766,4.354266038422061,6
277,277,2020,27041.0,24165,DEMOCRAT,DOUGLAS,MINNESOTA,MN,7868,0.3255948686116284,2016,21785,DEMOCRAT,DOUGLAS,MINNESOTA,MN,6227,0.2858388799632775,3.9755988648350895,6
278,278,2020,27043.0,7914,DEMOCRAT,FARIBAULT,MINNESOTA,MN,2531,0.3198129896386151,2016,7412,DEMOCRAT,FARIBAULT,MINNESOTA,MN,2153,0.2904749055585537,2.933808408006139,2
279,279,2020,27045.0,12141,DEMOCRAT,FILLMORE,MINNESOTA,MN,4551,0.3748455646157647,2016,11055,DEMOCRAT,FILLMORE,MINNESOTA,MN,3872,0.3502487562189055,2.459680839685924,1
280,280,2020,27047.0,16818,DEMOCRAT,FREEBORN,MINNESOTA,MN,6889,0.4096206445475086,2016,16051,DEMOCRAT,FREEBORN,MINNESOTA,MN,6041,0.376362843436546,3.32578011109626,3
281,281,2020,27049.0,28636,DEMOCRAT,GOODHUE,MINNESOTA,MN,11806,0.4122782511523956,2016,25717,DEMOCRAT,GOODHUE,MINNESOTA,MN,9446,0.3673056732900416,4.497257786235398,6
282,282,2020,27051.0,3654,DEMOCRAT,GRANT,MINNESOTA,MN,1300,0.3557744937055281,2016,3473,DEMOCRAT,GRANT,MINNESOTA,MN,1105,0.3181687302044342,3.760576350109396,3
283,283,2020,27053.0,755969,DEMOCRAT,HENNEPIN,MINNESOTA,MN,532623,0.7045566683289923,2016,679977,DEMOCRAT,HENNEPIN,MINNESOTA,MN,429288,0.6313272360682788,7.322943226071354,10
284,284,2020,27055.0,11440,DEMOCRAT,HOUSTON,MINNESOTA,MN,4853,0.4242132867132867,2016,10604,DEMOCRAT,HOUSTON,MINNESOTA,MN,4145,0.3908902301018483,3.3323056611438364,3
285,285,2020,27057.0,12965,DEMOCRAT,HUBBARD,MINNESOTA,MN,4462,0.344157346702661,2016,11505,DEMOCRAT,HUBBARD,MINNESOTA,MN,3423,0.297522816166884,4.663453053577705,6
286,286,2020,27059.0,24235,DEMOCRAT,ISANTI,MINNESOTA,MN,7138,0.2945327006395709,2016,21016,DEMOCRAT,ISANTI,MINNESOTA,MN,5657,0.2691758660068519,2.5356834632718925,1
287,287,2020,27061.0,26561,DEMOCRAT,ITASCA,MINNESOTA,MN,10786,0.4060841082790558,2016,23880,DEMOCRAT,ITASCA,MINNESOTA,MN,9015,0.3775125628140703,2.857154546498541,2
288,288,2020,27063.0,5819,DEMOCRAT,JACKSON,MINNESOTA,MN,1745,0.2998797044165664,2016,5484,DEMOCRAT,JACKSON,MINNESOTA,MN,1492,0.2720641867250182,2.7815517691548166,2
289,289,2020,27065.0,9242,DEMOCRAT,KANABEC,MINNESOTA,MN,2774,0.3001514823631249,2016,8177,DEMOCRAT,KANABEC,MINNESOTA,MN,2327,0.2845786963434022,1.5572786019722673,0
290,290,2020,27067.0,23367,DEMOCRAT,KANDIYOHI,MINNESOTA,MN,8440,0.3611931356186074,2016,21772,DEMOCRAT,KANDIYOHI,MINNESOTA,MN,7266,0.3337313981260334,2.7461737492574025,2
291,291,2020,27069.0,2639,DEMOCRAT,KITTSON,MINNESOTA,MN,1006,0.381205001894657,2016,2385,DEMOCRAT,KITTSON,MINNESOTA,MN,823,0.3450733752620545,3.613162663260256,3
292,292,2020,27071.0,6922,DEMOCRAT,KOOCHICHING,MINNESOTA,MN,2659,0.3841375325050563,2016,6363,DEMOCRAT,KOOCHICHING,MINNESOTA,MN,2306,0.3624076693383624,2.1729863166693955,1
293,293,2020,27073.0,4040,DEMOCRAT,LAC QUI PARLE,MINNESOTA,MN,1446,0.3579207920792079,2016,3860,DEMOCRAT,LAC QUI PARLE,MINNESOTA,MN,1305,0.3380829015544041,1.983789052480378,0
294,294,2020,27075.0,7202,DEMOCRAT,LAKE,MINNESOTA,MN,3647,0.5063871146903638,2016,6521,DEMOCRAT,LAKE,MINNESOTA,MN,3077,0.4718601441496703,3.452697054069348,3
295,295,2020,27077.0,2408,DEMOCRAT,LAKE OF THE WOODS,MINNESOTA,MN,671,0.2786544850498338,2016,2242,DEMOCRAT,LAKE OF THE WOODS,MINNESOTA,MN,553,0.2466547725245316,3.1999712525302204,3
296,296,2020,27079.0,16818,DEMOCRAT,LE SUEUR,MINNESOTA,MN,5672,0.3372577000832441,2016,14971,DEMOCRAT,LE SUEUR,MINNESOTA,MN,4623,0.308797007547926,2.8460692535318133,2
297,297,2020,27081.0,3115,DEMOCRAT,LINCOLN,MINNESOTA,MN,937,0.3008025682182985,2016,3019,DEMOCRAT,LINCOLN,MINNESOTA,MN,860,0.2848625372639947,1.5940030954303852,0
298,298,2020,27083.0,12893,DEMOCRAT,LYON,MINNESOTA,MN,4634,0.359419840223377,2016,12215,DEMOCRAT,LYON,MINNESOTA,MN,3825,0.3131395824805567,4.628025774282035,6
299,299,2020,27085.0,20933,DEMOCRAT,MCLEOD,MINNESOTA,MN,6413,0.3063583815028902,2016,18807,DEMOCRAT,MCLEOD,MINNESOTA,MN,4978,0.2646886797469027,4.1669701755987445,6
300,300,2020,27087.0,2304,DEMOCRAT,MAHNOMEN,MINNESOTA,MN,1112,0.4826388888888889,2016,2088,DEMOCRAT,MAHNOMEN,MINNESOTA,MN,930,0.4454022988505747,3.72365900383142,3
301,301,2020,27089.0,5113,DEMOCRAT,MARSHALL,MINNESOTA,MN,1295,0.2532759632309798,2016,4817,DEMOCRAT,MARSHALL,MINNESOTA,MN,1225,0.2543076603695246,-0.1031697138544784,5
302,302,2020,27091.0,11009,DEMOCRAT,MARTIN,MINNESOTA,MN,3305,0.3002089199745663,2016,10531,DEMOCRAT,MARTIN,MINNESOTA,MN,2733,0.2595195138163517,4.068940615821454,6
303,303,2020,27093.0,13529,DEMOCRAT,MEEKER,MINNESOTA,MN,3867,0.2858304383176879,2016,12282,DEMOCRAT,MEEKER,MINNESOTA,MN,3191,0.2598111056831135,2.601933263457445,1
304,304,2020,27095.0,14689,DEMOCRAT,MILLE LACS,MINNESOTA,MN,4404,0.2998161889849547,2016,13017,DEMOCRAT,MILLE LACS,MINNESOTA,MN,3710,0.2850119075055696,1.4804281479385062,0
305,305,2020,27097.0,19558,DEMOCRAT,MORRISON,MINNESOTA,MN,4367,0.2232845894263217,2016,17614,DEMOCRAT,MORRISON,MINNESOTA,MN,3637,0.2064834790507551,1.6801110375566617,0
306,306,2020,27099.0,19345,DEMOCRAT,MOWER,MINNESOTA,MN,8899,0.4600155078831739,2016,17715,DEMOCRAT,MOWER,MINNESOTA,MN,7437,0.419813717188823,4.020179069435093,6
307,307,2020,27101.0,4896,DEMOCRAT,MURRAY,MINNESOTA,MN,1449,0.2959558823529412,2016,4668,DEMOCRAT,MURRAY,MINNESOTA,MN,1295,0.277420736932305,1.8535145420636112,0
308,308,2020,27103.0,19125,DEMOCRAT,NICOLLET,MINNESOTA,MN,9622,0.5031111111111111,2016,18097,DEMOCRAT,NICOLLET,MINNESOTA,MN,7886,0.4357628336188318,6.734827749227923,10
309,309,2020,27105.0,8715,DEMOCRAT,NOBLES,MINNESOTA,MN,2933,0.3365461847389558,2016,8632,DEMOCRAT,NOBLES,MINNESOTA,MN,2733,0.3166126042632067,1.9933580475749115,1
310,310,2020,27107.0,3441,DEMOCRAT,NORMAN,MINNESOTA,MN,1404,0.4080209241499564,2016,3261,DEMOCRAT,NORMAN,MINNESOTA,MN,1264,0.3876111622201779,2.0409761929778503,1
311,311,2020,27109.0,91385,DEMOCRAT,OLMSTED,MINNESOTA,MN,49491,0.5415659025004104,2016,80129,DEMOCRAT,OLMSTED,MINNESOTA,MN,36268,0.4526201500081119,8.894575249229847,15
312,312,2020,27111.0,36399,DEMOCRAT,OTTER TAIL,MINNESOTA,MN,11958,0.3285255089425534,2016,32500,DEMOCRAT,OTTER TAIL,MINNESOTA,MN,9340,0.2873846153846154,4.114089355793799,6
313,313,2020,27113.0,7277,DEMOCRAT,PENNINGTON,MINNESOTA,MN,2568,0.3528926755531125,2016,6715,DEMOCRAT,PENNINGTON,MINNESOTA,MN,2147,0.3197319434102755,3.316073214283705,3
314,314,2020,27115.0,16001,DEMOCRAT,PINE,MINNESOTA,MN,5419,0.3386663333541653,2016,13811,DEMOCRAT,PINE,MINNESOTA,MN,4580,0.3316197234088769,0.7046609945288385,4
315,315,2020,27117.0,4940,DEMOCRAT,PIPESTONE,MINNESOTA,MN,1306,0.2643724696356275,2016,4808,DEMOCRAT,PIPESTONE,MINNESOTA,MN,1127,0.2344009983361065,2.9971471299521046,2
316,316,2020,27119.0,15594,DEMOCRAT,POLK,MINNESOTA,MN,5439,0.3487879953828395,2016,14796,DEMOCRAT,POLK,MINNESOTA,MN,4712,0.3184644498513111,3.0323545531528384,2
317,317,2020,27121.0,7022,DEMOCRAT,POPE,MINNESOTA,MN,2477,0.3527485046995158,2016,6319,DEMOCRAT,POPE,MINNESOTA,MN,2106,0.3332805823706282,1.9467922328887557,0
318,318,2020,27123.0,295977,DEMOCRAT,RAMSEY,MINNESOTA,MN,211620,0.7149879889315723,2016,273143,DEMOCRAT,RAMSEY,MINNESOTA,MN,177738,0.6507140948148039,6.427389411676843,11
319,319,2020,27125.0,2196,DEMOCRAT,RED LAKE,MINNESOTA,MN,691,0.3146630236794171,2016,1881,DEMOCRAT,RED LAKE,MINNESOTA,MN,540,0.2870813397129186,2.758168396649846,2
320,320,2020,27127.0,8284,DEMOCRAT,REDWOOD,MINNESOTA,MN,2355,0.2842829550941574,2016,7611,DEMOCRAT,REDWOOD,MINNESOTA,MN,1887,0.2479306267244777,3.6352328369679663,3
321,321,2020,27129.0,8128,DEMOCRAT,RENVILLE,MINNESOTA,MN,2496,0.3070866141732283,2016,7606,DEMOCRAT,RENVILLE,MINNESOTA,MN,2117,0.2783328950828293,2.8753719090399037,2
322,322,2020,27131.0,35686,DEMOCRAT,RICE,MINNESOTA,MN,17402,0.4876422126324048,2016,32443,DEMOCRAT,RICE,MINNESOTA,MN,14437,0.4449958388558395,4.2646373776565385,6
323,323,2020,27133.0,5240,DEMOCRAT,ROCK,MINNESOTA,MN,1556,0.2969465648854962,2016,4839,DEMOCRAT,ROCK,MINNESOTA,MN,1373,0.283736309154784,1.3210255730712162,0
324,324,2020,27135.0,8421,DEMOCRAT,ROSEAU,MINNESOTA,MN,2188,0.2598266239163995,2016,7804,DEMOCRAT,ROSEAU,MINNESOTA,MN,1856,0.2378267555099948,2.199986840640461,1
325,325,2020,27137.0,119531,DEMOCRAT,SAINT LOUIS,MINNESOTA,MN,67704,0.5664137336757828,2016,112422,DEMOCRAT,SAINT LOUIS,MINNESOTA,MN,57771,0.5138762875593745,5.253744611640832,8
326,326,2020,27139.0,87965,DEMOCRAT,SCOTT,MINNESOTA,MN,40040,0.4551810379128062,2016,75029,DEMOCRAT,SCOTT,MINNESOTA,MN,28502,0.3798797798184702,7.530125809433602,13
327,327,2020,27141.0,55612,DEMOCRAT,SHERBURNE,MINNESOTA,MN,18065,0.3248399625980004,2016,48283,DEMOCRAT,SHERBURNE,MINNESOTA,MN,13293,0.2753142928152766,4.952566978272382,8
328,328,2020,27143.0,8452,DEMOCRAT,SIBLEY,MINNESOTA,MN,2417,0.2859678182678656,2016,7774,DEMOCRAT,SIBLEY,MINNESOTA,MN,1954,0.2513506560329303,3.461716223493533,3
329,329,2020,27145.0,84835,DEMOCRAT,STEARNS,MINNESOTA,MN,31879,0.3757765073377733,2016,79592,DEMOCRAT,STEARNS,MINNESOTA,MN,25576,0.3213388280229168,5.443767931485649,8
330,330,2020,27147.0,21128,DEMOCRAT,STEELE,MINNESOTA,MN,7917,0.3747160166603559,2016,19179,DEMOCRAT,STEELE,MINNESOTA,MN,6241,0.3254079983315084,4.930801832884751,8
331,331,2020,27149.0,5085,DEMOCRAT,STEVENS,MINNESOTA,MN,1922,0.3779744346116027,2016,5398,DEMOCRAT,STEVENS,MINNESOTA,MN,2116,0.3919970359392367,-1.4022601327634,9
332,332,2020,27151.0,5193,DEMOCRAT,SWIFT,MINNESOTA,MN,1784,0.3435393799345272,2016,4994,DEMOCRAT,SWIFT,MINNESOTA,MN,1686,0.3376051261513816,0.5934253783145604,4
333,333,2020,27153.0,13257,DEMOCRAT,TODD,MINNESOTA,MN,3286,0.2478690503130421,2016,11993,DEMOCRAT,TODD,MINNESOTA,MN,2783,0.2320520303510381,1.5817019962004046,0
334,334,2020,27155.0,1864,DEMOCRAT,TRAVERSE,MINNESOTA,MN,661,0.3546137339055794,2016,1798,DEMOCRAT,TRAVERSE,MINNESOTA,MN,630,0.3503893214682981,0.4224412437281277,4
335,335,2020,27157.0,13123,DEMOCRAT,WABASHA,MINNESOTA,MN,4696,0.3578450049531357,2016,11832,DEMOCRAT,WABASHA,MINNESOTA,MN,3866,0.3267410412440838,3.1103963709051885,3
336,336,2020,27159.0,7677,DEMOCRAT,WADENA,MINNESOTA,MN,2023,0.2635143936433503,2016,6934,DEMOCRAT,WADENA,MINNESOTA,MN,1684,0.2428612633400634,2.0653130303286837,1
337,337,2020,27161.0,10389,DEMOCRAT,WASECA,MINNESOTA,MN,3496,0.3365097699489845,2016,9653,DEMOCRAT,WASECA,MINNESOTA,MN,2838,0.2940018647052729,4.250790524371157,6
338,338,2020,27163.0,166786,DEMOCRAT,WASHINGTON,MINNESOTA,MN,89165,0.5346072212295996,2016,144235,DEMOCRAT,WASHINGTON,MINNESOTA,MN,67086,0.4651159565986064,6.949126463099314,10
339,339,2020,27165.0,5201,DEMOCRAT,WATONWAN,MINNESOTA,MN,1987,0.382041915016343,2016,4998,DEMOCRAT,WATONWAN,MINNESOTA,MN,1814,0.3629451780712285,1.909673694511449,0
340,340,2020,27167.0,3430,DEMOCRAT,WILKIN,MINNESOTA,MN,1026,0.2991253644314869,2016,3302,DEMOCRAT,WILKIN,MINNESOTA,MN,893,0.2704421562689279,2.868320816255898,2
341,341,2020,27169.0,27173,DEMOCRAT,WINONA,MINNESOTA,MN,13333,0.4906708865417878,2016,26074,DEMOCRAT,WINONA,MINNESOTA,MN,11366,0.4359131702078699,5.475771633391791,8
342,342,2020,27171.0,82426,DEMOCRAT,WRIGHT,MINNESOTA,MN,28430,0.3449154393031325,2016,69618,DEMOCRAT,WRIGHT,MINNESOTA,MN,20334,0.2920796345772645,5.283580472586802,8
343,343,2020,27173.0,5528,DEMOCRAT,YELLOW MEDICINE,MINNESOTA,MN,1688,0.3053545586107091,2016,5276,DEMOCRAT,YELLOW MEDICINE,MINNESOTA,MN,1524,0.288855193328279,1.6499365282430067,0
344,344,2020,32001.0,12881,DEMOCRAT,CHURCHILL,NEVADA,NV,3048,0.2366275910255414,2016,10938,DEMOCRAT,CHURCHILL,NEVADA,NV,2210,0.2020479063814225,3.457968464411892,3
345,345,2020,32003.0,972308,DEMOCRAT,CLARK,NEVADA,NV,521777,0.5366375675197571,2016,767156,DEMOCRAT,CLARK,NEVADA,NV,402227,0.5243092669548306,1.2328300564926509,0
346,346,2020,32005.0,34117,DEMOCRAT,DOUGLAS,NEVADA,NV,11570,0.3391271213764399,2016,27885,DEMOCRAT,DOUGLAS,NEVADA,NV,8454,0.3031737493275955,3.595337204884441,3
347,347,2020,32007.0,21957,DEMOCRAT,ELKO,NEVADA,NV,4555,0.2074509268114951,2016,18559,DEMOCRAT,ELKO,NEVADA,NV,3401,0.1832534080500027,2.419751876149248,1
348,348,2020,32009.0,480,DEMOCRAT,ESMERALDA,NEVADA,NV,72,0.15,2016,423,DEMOCRAT,ESMERALDA,NEVADA,NV,65,0.1536643026004728,-0.3664302600472818,7
349,349,2020,32011.0,1008,DEMOCRAT,EUREKA,NEVADA,NV,104,0.1031746031746031,2016,854,DEMOCRAT,EUREKA,NEVADA,NV,74,0.0866510538641686,1.652354931043455,0
350,350,2020,32013.0,7771,DEMOCRAT,HUMBOLDT,NEVADA,NV,1689,0.2173465448462231,2016,6433,DEMOCRAT,HUMBOLDT,NEVADA,NV,1386,0.2154515778019586,0.1894967044264506,5
351,351,2020,32015.0,2765,DEMOCRAT,LANDER,NEVADA,NV,496,0.179385171790235,2016,2413,DEMOCRAT,LANDER,NEVADA,NV,403,0.1670120182345628,1.2373153555672285,0
352,352,2020,32017.0,2446,DEMOCRAT,LINCOLN,NEVADA,NV,330,0.1349141455437449,2016,2132,DEMOCRAT,LINCOLN,NEVADA,NV,285,0.1336772983114446,0.1236847232300247,5
353,353,2020,32019.0,30229,DEMOCRAT,LYON,NEVADA,NV,8472,0.2802606768335042,2016,23762,DEMOCRAT,LYON,NEVADA,NV,6146,0.2586482619308139,2.161241490269034,1
354,354,2020,32021.0,2327,DEMOCRAT,MINERAL,NEVADA,NV,824,0.3541039965620971,2016,1997,DEMOCRAT,MINERAL,NEVADA,NV,637,0.3189784677015523,3.5125528860544817,3
355,355,2020,32023.0,25376,DEMOCRAT,NYE,NEVADA,NV,7287,0.2871610970996217,2016,19595,DEMOCRAT,NYE,NEVADA,NV,5094,0.2599642766011737,2.7196820498447902,2
356,356,2020,32027.0,2320,DEMOCRAT,PERSHING,NEVADA,NV,547,0.2357758620689655,2016,1982,DEMOCRAT,PERSHING,NEVADA,NV,430,0.2169525731584258,1.8823288910539693,0
357,357,2020,32029.0,2868,DEMOCRAT,STOREY,NEVADA,NV,900,0.3138075313807531,2016,2558,DEMOCRAT,STOREY,NEVADA,NV,752,0.2939796716184519,1.9827859762301223,0
358,358,2020,32031.0,251956,DEMOCRAT,WASHOE,NEVADA,NV,128052,0.5082315959929512,2016,209909,DEMOCRAT,WASHOE,NEVADA,NV,97379,0.463910551715267,4.432104427768413,6
359,359,2020,32033.0,4363,DEMOCRAT,WHITE PINE,NEVADA,NV,856,0.1961952784781113,2016,3773,DEMOCRAT,WHITE PINE,NEVADA,NV,707,0.1873840445269016,0.8811233951209724,4
360,360,2020,32510.0,29739,DEMOCRAT,CARSON CITY,NEVADA,NV,12735,0.4282255623928175,2016,25016,DEMOCRAT,CARSON CITY,NEVADA,NV,9610,0.3841541413495363,4.407142104328122,6
361,361,2020,37001.0,86091,DEMOCRAT,ALAMANCE,NORTH CAROLINA,NC,38825,0.4509762925276742,2016,71157,DEMOCRAT,ALAMANCE,NORTH CAROLINA,NC,29833,0.4192560113551724,3.1720281172501807,3
362,362,2020,37003.0,20236,DEMOCRAT,ALEXANDER,NORTH CAROLINA,NC,4145,0.2048329709428741,2016,18271,DEMOCRAT,ALEXANDER,NORTH CAROLINA,NC,3767,0.2061737179136336,-0.1340746970759532,5
363,363,2020,37005.0,6076,DEMOCRAT,ALLEGHANY,NORTH CAROLINA,NC,1486,0.2445687952600395,2016,5315,DEMOCRAT,ALLEGHANY,NORTH CAROLINA,NC,1306,0.2457196613358419,-0.1150866075802448,5
364,364,2020,37007.0,11194,DEMOCRAT,ANSON,NORTH CAROLINA,NC,5789,0.5171520457387886,2016,10545,DEMOCRAT,ANSON,NORTH CAROLINA,NC,5859,0.5556187766714082,-3.846673093261965,14
365,365,2020,37009.0,15814,DEMOCRAT,ASHE,NORTH CAROLINA,NC,4164,0.2633109902617933,2016,13424,DEMOCRAT,ASHE,NORTH CAROLINA,NC,3500,0.2607270560190703,0.2583934242723018,5
366,366,2020,37011.0,9458,DEMOCRAT,AVERY,NORTH CAROLINA,NC,2191,0.231655741171495,2016,8249,DEMOCRAT,AVERY,NORTH CAROLINA,NC,1689,0.2047520911625651,2.6903650008929887,2
367,367,2020,37013.0,26315,DEMOCRAT,BEAUFORT,NORTH CAROLINA,NC,9633,0.3660649819494584,2016,23938,DEMOCRAT,BEAUFORT,NORTH CAROLINA,NC,8764,0.366112457181051,-0.0047475231592597,5
368,368,2020,37015.0,9815,DEMOCRAT,BERTIE,NORTH CAROLINA,NC,5939,0.6050942435048395,2016,9347,DEMOCRAT,BERTIE,NORTH CAROLINA,NC,5778,0.6181662565529047,-1.3072013048065156,9
369,369,2020,37017.0,17125,DEMOCRAT,BLADEN,NORTH CAROLINA,NC,7326,0.4277956204379562,2016,15897,DEMOCRAT,BLADEN,NORTH CAROLINA,NC,7058,0.4439831414732339,-1.6187521035277708,9
370,370,2020,37019.0,90175,DEMOCRAT,BRUNSWICK,NORTH CAROLINA,NC,33310,0.3693928472414749,2016,68351,DEMOCRAT,BRUNSWICK,NORTH CAROLINA,NC,23282,0.340624131322146,2.8768715919328947,2
371,371,2020,37021.0,161569,DEMOCRAT,BUNCOMBE,NORTH CAROLINA,NC,96515,0.5973608798717576,2016,138947,DEMOCRAT,BUNCOMBE,NORTH CAROLINA,NC,75452,0.5430271974205992,5.433368245115833,8
372,372,2020,37023.0,44602,DEMOCRAT,BURKE,NORTH CAROLINA,NC,13118,0.2941123716425272,2016,38920,DEMOCRAT,BURKE,NORTH CAROLINA,NC,11251,0.2890801644398766,0.5032207202650574,4
373,373,2020,37025.0,117227,DEMOCRAT,CABARRUS,NORTH CAROLINA,NC,52162,0.4449657502111288,2016,93289,DEMOCRAT,CABARRUS,NORTH CAROLINA,NC,35521,0.380763005284653,6.420274492647576,11
374,374,2020,37027.0,42829,DEMOCRAT,CALDWELL,NORTH CAROLINA,NC,10245,0.2392070793154171,2016,36320,DEMOCRAT,CALDWELL,NORTH CAROLINA,NC,8425,0.231965859030837,0.724122028458013,4
375,375,2020,37029.0,5953,DEMOCRAT,CAMDEN,NORTH CAROLINA,NC,1537,0.2581891483285738,2016,5006,DEMOCRAT,CAMDEN,NORTH CAROLINA,NC,1274,0.2544946064722333,0.3694541856340494,5
376,376,2020,37031.0,42695,DEMOCRAT,CARTERET,NORTH CAROLINA,NC,12093,0.283241597376742,2016,37781,DEMOCRAT,CARTERET,NORTH CAROLINA,NC,9939,0.2630687382546783,2.017285912206368,1
377,377,2020,37033.0,12051,DEMOCRAT,CASWELL,NORTH CAROLINA,NC,4860,0.4032860343539955,2016,11070,DEMOCRAT,CASWELL,NORTH CAROLINA,NC,4792,0.4328816621499548,-2.959562779595931,16
378,378,2020,37035.0,83425,DEMOCRAT,CATAWBA,NORTH CAROLINA,NC,25689,0.3079292777944261,2016,72351,DEMOCRAT,CATAWBA,NORTH CAROLINA,NC,21216,0.2932371356304681,1.4692142163957975,0
379,379,2020,37037.0,48599,DEMOCRAT,CHATHAM,NORTH CAROLINA,NC,26787,0.5511841807444597,2016,39849,DEMOCRAT,CHATHAM,NORTH CAROLINA,NC,21065,0.5286205425481192,2.256363819634055,1
380,380,2020,37039.0,16423,DEMOCRAT,CHEROKEE,NORTH CAROLINA,NC,3583,0.2181696401388297,2016,14181,DEMOCRAT,CHEROKEE,NORTH CAROLINA,NC,2860,0.2016783019533178,1.6491338185511877,0
381,381,2020,37041.0,7784,DEMOCRAT,CHOWAN,NORTH CAROLINA,NC,3247,0.4171377183967112,2016,7228,DEMOCRAT,CHOWAN,NORTH CAROLINA,NC,2992,0.4139457664637521,0.3191951932959125,5
382,382,2020,37043.0,6893,DEMOCRAT,CLAY,NORTH CAROLINA,NC,1699,0.246481938198172,2016,6010,DEMOCRAT,CLAY,NORTH CAROLINA,NC,1367,0.2274542429284525,1.902769526971948,0
383,383,2020,37045.0,51308,DEMOCRAT,CLEVELAND,NORTH CAROLINA,NC,16955,0.3304552896234505,2016,44673,DEMOCRAT,CLEVELAND,NORTH CAROLINA,NC,14964,0.3349674299912699,-0.4512140367819328,7
384,384,2020,37047.0,26446,DEMOCRAT,COLUMBUS,NORTH CAROLINA,NC,9446,0.3571806700446192,2016,23732,DEMOCRAT,COLUMBUS,NORTH CAROLINA,NC,9063,0.3818894319905612,-2.4708761945942017,12
